OBJECTID,AIN,APN,SitusHouseNo,SitusFraction,SitusDirection,SitusUnit,SitusStreet,SitusAddress,SitusCity,SitusZIP,SitusFullAddress,TaxRateArea,TaxRateCity,AgencyClassNo,AgencyName,AgencyType,UseCode,UseCode_2,UseType,UseDescription,DesignType1,YearBuilt1,EffectiveYear1,Units1,Bedrooms1,Bathrooms1,SQFTmain1,DesignType2,YearBuilt2,EffectiveYear2,Units2,Bedrooms2,Bathrooms2,SQFTmain2,DesignType3,YearBuilt3,EffectiveYear3,Units3,Bedrooms3,Bathrooms3,SQFTmain3,DesignType4,YearBuilt4,EffectiveYear4,Units4,Bedrooms4,Bathrooms4,SQFTmain4,DesignType5,YearBuilt5,EffectiveYear5,Units5,Bedrooms5,Bathrooms5,SQFTmain5,RecDate,RecDocNo,Roll_Year,Roll_LandValue,Roll_ImpValue,Roll_PersPropValue,Roll_FixtureValue,Roll_HomeOwnersExemp,Roll_RealEstateExemp,Roll_PersPropExemp,Roll_FixtureExemp,Roll_LandBaseYear,Roll_ImpBaseYear,LastSaleDate,LastSaleAmount,QualityClass1,QualityClass2,QualityClass3,QualityClass4,QualityClass5,LegalDescLine1,LegalDescLine2,LegalDescLine3,LegalDescLine4,LegalDescLine5,LegalDescLineLast,LegalDescription,SpatialChangeDate,ParcelCreateDate,ParcelTypeCode,Assr_Map,Assr_Index_Map,CENTER_LAT,CENTER_LON,CENTER_X,CENTER_Y,LAT_LON,Fire_Name,* Damage,Structure Category,Total_Units,GlobalID,SHAPE__Area,SHAPE__Length,Tot_SqFt,DINS_Count,LCITY,COMMUNITY,BSD_Tag,,Estimated Property Tax,,,AvgTaxRate (in Decimal | Percent: 1.18%)
119935,5847032004,5847-032-004,1737, , , ,SONOMA DR,1737 SONOMA DR,ALTADENA CA,91001-3336,1737 SONOMA DR ALTADENA CA 91001,10430,unincorporated,,,,100,1,Residential,Single,120,1924,1950,1,4,2,1724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20180226,184616,2024,312752,206354,0,0,7000,0,0,0,1989,1989,19890627,9,D65A ,,,,,TRACT # 6788 LOT   22,,,,,,TRACT # 6788 LOT   22,5/24/2021 7:37,0,0,5847-032,5847-NDX,34.18079439,-118.1147343,6526965.661,1888196.47,"34.180794, -118.114734",Eaton,No Damage,Single Residence,1,1072c82b-16ae-4003-9fe2-cca78f8a01b2,7319.158203,397.0918081,1724,2,Unincorporated,Altadena,,,3690.47,,,
119936,5847032005,5847-032-005,1747, , , ,SONOMA DR,1747 SONOMA DR,ALTADENA CA,91001-3336,1747 SONOMA DR ALTADENA CA 91001,10430,unincorporated,,,,100,1,Residential,Single,110,1923,1923,1,2,1,1008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20190320,248170,2024,32177,23757,0,0,0,0,0,0,1975,1975,19691124,9,D55A ,,,,,TRACT # 6788 LOT   23,,,,,,TRACT # 6788 LOT   23,,0,0,5847-032,5847-NDX,34.18079432,-118.1145707,6527015.144,1888196.387,"34.180794, -118.114571",Eaton,No Damage,Single Residence,1,f58f5cd4-dc6b-4421-b730-26ef221a03df,7477.594727,399.2046212,1008,2,Unincorporated,Altadena,,,379.69,,,
119937,5847032006,5847-032-006,1753, , , ,SONOMA DR,1753 SONOMA DR,ALTADENA CA,91001-3336,1753 SONOMA DR ALTADENA CA 91001,10430,unincorporated,,,,100,1,Residential,Single,130,1939,1950,1,3,1,1214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20221027,1024768,2024,738684,185360,0,0,0,0,0,0,2022,2022,20220627,9,D55C ,,,,,TRACT # 6788 LOT   24,,,,,,TRACT # 6788 LOT   24,9/14/2021 10:08,0,0,5847-032,5847-NDX,34.18079633,-118.1144054,6527065.141,1888197.06,"34.180796, -118.114405",Eaton,No Damage,Single Residence,1,6e3ee346-0041-4e3f-bd4c-5091be587d4c,7476.884766,399.2402121,1214,1,Unincorporated,Altadena,,,8716.47,,,
119938,5847032007,5847-032-007,1761, , , ,SONOMA DR,1761 SONOMA DR,ALTADENA CA,91001-3336,1761 SONOMA DR ALTADENA CA 91001,10430,unincorporated,,,,01D6,1,Residential,Single,140,1940,1940,1,2,1,1091,130,2024,2024,1,1,1,510,,,,,,,,,,,,,,,,,,,,,,20190430,385120,2024,282736,80137,0,0,7000,0,0,0,1995,1995,19940812,9,D55C ,D8A  ,,,,TRACT # 6788 LOT   25,,,,,,TRACT # 6788 LOT   25,9/14/2021 10:08,0,0,5847-032,5847-NDX,34.18079754,-118.1142401,6527115.141,1888197.445,"34.180798, -118.114240",Eaton,No Damage,Single Residence,2,306f5aa8-4a2f-483f-8bcf-df6f307e28b9,7473.8125,399.0795778,1601,3,Unincorporated,Altadena,,,3336.28,,,
119939,5847032008,5847-032-008,1769, , , ,SONOMA DR,1769 SONOMA DR,ALTADENA CA,91001-3336,1769 SONOMA DR ALTADENA CA 91001,10430,unincorporated,,,,101,1,Residential,Single,131,1939,1943,1,3,2,1546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19860416,466497,2024,136643,134015,0,0,7000,0,0,0,1986,1986,19860416,135001,D6C  ,,,,,TRACT # 6788 LOT   26,,,,,,TRACT # 6788 LOT   26,,0,0,5847-032,5847-NDX,34.18079945,-118.1140739,6527165.39,1888198.081,"34.180799, -118.114074",Eaton,No Damage,Single Residence,1,5958d3ff-4603-4503-8b51-1107fdf47ec0,7545.050781,399.9018353,1546,1,Unincorporated,Altadena,,,1612.39,,,
119940,5847032009,5847-032-009,1777, , , ,SONOMA DR,1777 SONOMA DR,ALTADENA CA,91001-3336,1777 SONOMA DR ALTADENA CA 91001,10430,unincorporated,,,,100,1,Residential,Single,120,1928,1930,1,3,2,1578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20110413,535134,2024,32177,38898,0,0,7000,0,0,0,1975,1975,0,0,D6B  ,,,,,TRACT # 6788 LOT   27,,,,,,TRACT # 6788 LOT   27,,0,0,5847-032,5847-NDX,34.18079966,-118.1139074,6527215.765,1888198.1,"34.180800, -118.113907",Eaton,No Damage,Single Residence,1,2b375338-9a46-4c11-88b1-ae554d50054d,7503.511719,399.2169475,1578,3,Unincorporated,Altadena,,,379.69,,,
119941,5847032010,5847-032-010,1787, , , ,SONOMA DR,1787 SONOMA DR,ALTADENA CA,91001-3336,1787 SONOMA DR ALTADENA CA 91001,10430,unincorporated,,,,100,1,Residential,Single,130,1936,1936,1,2,1,1382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20130819,1212908,2024,32177,38515,0,0,7000,0,0,0,1975,1975,19740422,9,D55D ,,,,,TRACT # 6788 LOT   28,,,,,,TRACT # 6788 LOT   28,,0,0,5847-032,5847-NDX,34.18080085,-118.1137412,6527266.016,1888198.478,"34.180801, -118.113741",Eaton,No Damage,Single Residence,1,68fdde75-a70c-468d-a73a-5b267ee61937,7501.996094,399.0836524,1382,2,Unincorporated,Altadena,,,379.69,,,
119942,5847032029,5847-032-029,1800, , , ,VISTILLAS RD,1800 VISTILLAS RD,ALTADENA CA,91001-3343,1800 VISTILLAS RD ALTADENA CA 91001,10430,unincorporated,,,,100,1,Residential,Single,130,1937,1940,1,4,3,2532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20080512,834291,2024,669115,379110,0,0,0,0,0,0,2008,2008,20080512,814008,D65A ,,,,,TRACT # 6788 LOT   47,,,,,,TRACT # 6788 LOT   47,7/7/2021 6:51,0,0,5847-032,5847-NDX,34.18121554,-118.1134616,6527350.765,1888349.294,"34.181216, -118.113462",Eaton,No Damage,Single Residence,1,99388ac2-7491-4f80-9107-4f97134d91b5,7494.744141,400.7759459,2532,2,Unincorporated,Altadena,,,7895.56,,,
119943,5847032030,5847-032-030,1790, , , ,VISTILLAS RD,1790 VISTILLAS RD,ALTADENA CA,91001-3341,1790 VISTILLAS RD ALTADENA CA 91001,10430,unincorporated,,,,100,1,Residential,Single,120,1938,1938,1,3,2,1559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20240502,,2024,303061,135241,0,0,0,0,0,0,1998,1998,19980603,0,D65B ,,,,,TRACT # 6788 LOT   48,,,,,,TRACT # 6788 LOT   48,,0,0,5847-032,5847-NDX,34.1812138,-118.1136269,6527300.764,1888348.718,"34.181214, -118.113627",Eaton,No Damage,Single Residence,1,a41477e3-5b78-437b-b092-ddc84cdc475d,7573.110352,401.92681,1559,2,Unincorporated,Altadena,,,3576.12,,,
119944,5847032031,5847-032-031,1782, , , ,VISTILLAS RD,1782 VISTILLAS RD,ALTADENA CA,91001-3341,1782 VISTILLAS RD ALTADENA CA 91001,10430,unincorporated,,,,100,1,Residential,Single,120,1923,1945,1,4,2,1606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131017,1493504,2024,620138,155030,0,0,7000,0,0,0,2014,2014,20131017,645006,D6B  ,,,,,TRACT # 6788 LOT   49,,,,,,TRACT # 6788 LOT   49,,0,0,5847-032,5847-NDX,34.18121309,-118.1137926,6527250.639,1888348.518,"34.181213, -118.113793",Eaton,No Damage,Single Residence,1,7f89f589-6cd8-491d-b359-1745a5632319,7538.333984,401.5737478,1606,2,Unincorporated,Altadena,,,7317.63,,,
119945,5847032032,5847-032-032,1774, , , ,VISTILLAS RD,1774 VISTILLAS RD,ALTADENA CA,91001-3341,1774 VISTILLAS RD ALTADENA CA 91001,10430,unincorporated,,,,100,1,Residential,Single,120,1935,1935,1,3,2,1855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20190326,263754,2024,759550,189883,0,0,0,0,0,0,2014,2014,20140529,9,D6A  ,,,,,TRACT # 6788 LOT   50,,,,,,TRACT # 6788 LOT   50,,0,0,5847-032,5847-NDX,34.18121277,-118.1139571,6527200.887,1888348.456,"34.181213, -118.113957",Eaton,No Damage,Single Residence,1,04410e8d-5c44-4580-8fbd-92cee4c26dda,7465.678711,400.7211415,1855,2,Unincorporated,Altadena,,,8962.69,,,
119946,5847032033,5847-032-033,1766, , , ,VISTILLAS RD,1766 VISTILLAS RD,ALTADENA CA,91001-3341,1766 VISTILLAS RD ALTADENA CA 91001,10430,unincorporated,,,,100,1,Residential,Single,110,1923,1930,1,3,2,1518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210701,1034165,2024,182624,153466,0,0,7000,0,0,0,2022,2022,20210701,1213012,D6C  ,,,,,TRACT # 6788 LOT   51,,,,,,TRACT # 6788 LOT   51,,0,0,5847-032,5847-NDX,34.1812107,-118.114122,6527151.011,1888347.76,"34.181211, -118.114122",Eaton,No Damage,Single Residence,1,1673ed70-4104-4be7-9065-be8ee855c1ed,7583.551758,402.4339881,1518,2,Unincorporated,Altadena,,,2154.96,,,
119947,5847032034,5847-032-034,1758, , , ,VISTILLAS RD,1758 VISTILLAS RD,ALTADENA CA,91001-3341,1758 VISTILLAS RD ALTADENA CA 91001,10430,unincorporated,,,,100,1,Residential,Single,120,1930,1930,1,3,1,1466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20230315,167485,2024,401816,100444,0,0,7000,0,0,0,2001,2001,20010522,9,D6C  ,,,,,TRACT # 6788 LOT   52,,,,,,TRACT # 6788 LOT   52,5/24/2021 7:37,0,0,5847-032,5847-NDX,34.18121003,-118.1142878,6527100.885,1888347.572,"34.181210, -118.114288",Eaton,No Damage,Single Residence,1,e7007365-fa2a-4e19-91a3-7743d9c0ce01,7549.041992,402.1204336,1466,2,Unincorporated,Altadena,,,4741.43,,,
119948,5847032035,5847-032-035,1750, , , ,VISTILLAS RD,1750 VISTILLAS RD,ALTADENA CA,91001-3341,1750 VISTILLAS RD ALTADENA CA 91001,10430,unincorporated,,,,100,1,Residential,Single,110,1926,1926,1,2,1,1116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19990526,952953,2024,319375,134008,0,0,7000,0,0,0,1999,1999,19990526,295002,D55C ,,,,,TRACT # 6788 LOT   53,,,,,,TRACT # 6788 LOT   53,,0,0,5847-032,5847-NDX,34.18120933,-118.1144518,6527051.259,1888347.376,"34.181209, -118.114452",Eaton,No Damage,Single Residence,1,c9540429-9e0a-4ffb-8a3d-81e33dc79659,7438.387695,400.7555256,1116,2,Unincorporated,Altadena,,,3768.63,,,
119949,5847032036,5847-032-036,1742, , , ,VISTILLAS RD,1742 VISTILLAS RD,ALTADENA CA,91001-3341,1742 VISTILLAS RD ALTADENA CA 91001,10430,unincorporated,0,,,01D6,1,Residential,Single,130,1926,1926,1,2,1,1174,130,2023,2023,1,1,1,558,,,,,,,,,,,,,,,,,,,,,,20041021,2711673,2024,617688,306416,0,0,7000,0,0,0,2005,2005,20041021,565005,D6B  ,D6A  ,,,,TRACT # 6788 LOT   54,,,,,,TRACT # 6788 LOT   54,,0,0,5847-032,5847-NDX,34.18120675,-118.1146172,6527001.26,1888346.494,"34.181207, -118.114617",Eaton,No Damage,Single Residence,2,5708d052-7aed-4c21-abeb-f7ca0c018c64,7672.962891,403.8896168,1732,2,Unincorporated,Altadena,,,7288.72,,,
119950,5847032037,5847-032-037,1736, , , ,VISTILLAS RD,1736 VISTILLAS RD,ALTADENA CA,91001-3341,1736 VISTILLAS RD ALTADENA CA 91001,10430,unincorporated,0,,,100,1,Residential,Single,130,1945,1980,1,4,3,2294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20130717,1051211,2024,286289,263781,0,0,0,0,0,0,2000,2000,20000114,9,D7A  ,,,,,TRACT # 6788 LOT   55,,,,,,TRACT # 6788 LOT   55,5/24/2021 7:37,0,0,5847-032,5847-NDX,34.18121295,-118.1147803,6526951.905,1888348.807,"34.181213, -118.114780",Eaton,No Damage,Single Residence,1,b1bbe729-7ac0-4f09-a34a-e8718adcb09c,7217.505859,390.5355771,2294,2,Unincorporated,Altadena,,,3378.21,,,
119951,5847032038,5847-032-038,2048, , , ,SINALOA AVE,2048 SINALOA AVE,ALTADENA CA,91001-3356,2048 SINALOA AVE ALTADENA CA 91001,10430,unincorporated,0,,,108,1,Residential,Single,142,1955,1965,1,3,3,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20220705,691708,2024,985543,489534,0,0,0,0,0,0,2021,2021,20201110,9,D8D  ,,,,,TRACT # 6788 LOT   56,,,,,,TRACT # 6788 LOT   56,5/24/2021 7:38,0,0,5847-032,5847-NDX,34.18116503,-118.115098,6526855.807,1888331.478,"34.181165, -118.115098",Eaton,Minor (10-25%),Single Residence,1,15a1c365-6030-42ec-ac24-1bffb327b58d,8581.92906,406.390917,2006,2,Unincorporated,Altadena,,,11629.41,,,
119952,5847032039,5847-032-039,2056, , , ,SINALOA AVE,2056 SINALOA AVE,ALTADENA CA,91001-3356,2056 SINALOA AVE ALTADENA CA 91001,10430,unincorporated,0,,,101,1,Residential,Single,133,1925,1929,1,3,1,2056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200729,853758,2024,593860,148459,0,0,7000,0,0,0,2011,2011,20100930,9,D6B  ,,,,,TRACT # 6788 LOT   57,,,,,,TRACT # 6788 LOT   57,5/24/2021 7:37,0,0,5847-032,5847-NDX,34.1813301,-118.1151106,6526852.073,1888391.55,"34.181330, -118.115111",Eaton,Destroyed (>50%),Single Residence,1,81e7bf1c-601f-424b-b826-0377dbd082d0,8932.708803,412.3569264,2056,2,Unincorporated,Altadena,Red,,7007.55,,,
119953,5847033009,5847-033-009,1804, , , ,LA PAZ RD,1804 LA PAZ RD,ALTADENA CA,91001-3319,1804 LA PAZ RD ALTADENA CA 91001,10430,unincorporated,,,,100,1,Residential,Single,120,1924,1944,1,4,2,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20230814,536256,2024,425945,151918,0,0,7000,0,0,0,2002,2002,20020418,9,D6A  ,,,,,TRACT # 7053 LOT    9,,,,,,TRACT # 7053 LOT    9,5/11/2021 10:02,0,0,5847-033,5847-NDX,34.18217332,-118.1133625,6527381.11,1888697.815,"34.182173, -118.113363",Eaton,No Damage,Single Residence,1,074c64fc-23bf-46b5-95cf-84b13f806772,7222.03125,388.8811404,1800,2,Unincorporated,Altadena,,,5026.15,,,
